region,prefecture,commune,canton,operateur,lat,lon
Maritime,Golfe,Golfe 5,Aflao-Gakli,Togocom,6.19923,1.1870266666666667
Maritime,Golfe,Golfe 5,Aflao-Gakli,Togocom,6.181992176092163,1.1919076392420802
Maritime,Golfe,Golfe 5,Aflao-Gakli,Togocom,6.194982086548522,1.1730857946775062
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.179636837060708,1.1840413063453534
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.175991666666666,1.2674400000000001
Maritime,Golfe,Golfe 6,Baguida,"Moov, Togocom",6.1883197268353625,1.3470091230345829
Maritime,Golfe,Golfe 7,Aflao-Sagbado,Togocom,6.190761666666666,1.1096949999999999
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.141846666666667,1.2771016666666666
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.1996718855713056,1.1863834191626503
Maritime,Golfe,Golfe 6,Baguida,"Moov, Togocom",6.189819999999999,1.32642
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.195768258282934,1.172800791013668
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.181020922327452,1.1906110252349784
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.199603333333332,1.1875233333333335
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.175376774416313,1.2673916382019454
Maritime,Golfe,Golfe 5,Aflao-Gakli,Nsp,6.1989966329793145,1.1870937167604114
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.177874593004837,1.1839380318347068
Maritime,Golfe,Golfe 5,Aflao-Gakli,Togocom,6.199612642778815,1.1879551446896168
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.181040891697309,1.1905621981086931
Maritime,Golfe,Golfe 6,Baguida,"Moov, Togocom",6.191737069799638,1.3288990131511922
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.195871614573883,1.1717609418219046
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.199978051903991,1.1869598830242667
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.138904463861447,1.239791681813913
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.174198811612447,1.2665636884018414
Maritime,Golfe,Golfe 7,Aflao-Sagbado,"Moov, Togocom",6.175276666666667,1.1589366666666665
Maritime,Golfe,Golfe 1,Bè-Est,Togocom,6.172195647154792,1.2950785093147061
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.141276666666666,1.2760516666666668
Maritime,Golfe,Golfe 5,Aflao-Gakli,Togocom,6.1787133333333335,1.1898166666666665
Maritime,Golfe,Golfe 7,Aflao-Sagbado,"Moov, Togocom",6.190475,1.1101349999999999
Maritime,Golfe,Golfe 5,Aflao-Gakli,Togocom,6.1957796008554,1.171471593711397
Maritime,Golfe,Golfe 5,Aflao-Gakli,Togocom,6.201375526529566,1.185289213486784
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.175593871252149,1.266362738325721
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.201316182008181,1.1846823887234463
Maritime,Golfe,Golfe 5,Aflao-Gakli,Togocom,6.1954751847130325,1.171451411323223
Maritime,Golfe,Golfe 5,Aflao-Gakli,Togocom,6.202189371980101,1.1852141736087543
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.175604814206695,1.2659799999999999
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.172246037246413,1.289056854348048
Maritime,Golfe,Golfe 7,Aflao-Sagbado,Togocom,6.172430000000001,1.14079
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.177318204927254,1.1829408853183019
Maritime,Golfe,Golfe 5,Aflao-Gakli,Nsp,6.202536666666666,1.1850883333333333
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.1679018318280265,1.289088333333333
Maritime,Golfe,Golfe 7,Aflao-Sagbado,"Moov, Togocom",6.177031666666666,1.1583416666666668
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.1730712893585755,1.1910222694484736
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.136097234384868,1.2419510278583552
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.2019416666666665,1.18469
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.2024096811144025,1.1833533190059478
Maritime,Golfe,Golfe 7,Aflao-Sagbado,"Moov, Togocom",6.173165,1.1408933333333333
Maritime,Golfe,Golfe 6,Baguida,"Moov, Togocom",6.1902831226402535,1.3247529003292529
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.171705181369424,1.293396551022543
Maritime,Golfe,Golfe 7,Aflao-Sagbado,Togocom,6.173371666666666,1.14258
Maritime,Golfe,Golfe 7,Aflao-Sagbado,"Moov, Togocom",6.177508152045099,1.1584886049282572
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.202601616386461,1.1833987665286039
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.197033333333334,1.1725083333333333
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.176135441058494,1.1841913729118838
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.174844927074665,1.2650532149771638
Maritime,Golfe,Golfe 7,Aflao-Sagbado,"Moov, Togocom",6.191086666666666,1.1109216666666666
Maritime,Golfe,Golfe 5,Aflao-Gakli,Togocom,6.197359986566846,1.1717308388003775
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.20271328305984,1.1835444532597
Maritime,Golfe,Golfe 7,Aflao-Sagbado,Togocom,6.173888333333334,1.1426316666666667
Maritime,Golfe,Golfe 7,Aflao-Sagbado,"Moov, Togocom",6.177771101072825,1.1587552476835599
Maritime,Golfe,Golfe 7,Aflao-Sagbado,"Moov, Togocom",6.177891666666667,1.1586666666666665
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.173177676936022,1.2669937108022533
Maritime,Golfe,Golfe 1,Bè-Est,Togocom,6.13486,1.2428416666666666
Maritime,Golfe,Golfe 3,Bè-Ouest,"Moov, Togocom",6.155208760938119,1.2170849289329468
Maritime,Golfe,Golfe 7,Aflao-Sagbado,Togocom,6.175260569020049,1.143488206775567
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.20303213760021,1.1837817270333135
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.173459860497684,1.26633518873446
Maritime,Golfe,Golfe 5,Aflao-Gakli,Togocom,6.171476340005526,1.1944835319141187
Maritime,Golfe,Golfe 7,Aflao-Sagbado,Togocom,6.17578,1.1424483333333333
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.203465,1.1843299999999999
Maritime,Golfe,Golfe 7,Aflao-Sagbado,"Moov, Togocom",6.189430000000001,1.10755
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.173598789194815,1.2659053774689202
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.135186666666668,1.2432533333333335
Maritime,Golfe,Golfe 1,Bè-Est,Togocom,6.171318333333333,1.2926516666666668
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.204029438529274,1.1849917699378958
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.141718333333333,1.2752833333333333
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.165533333333333,1.2716033333333332
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.177111182500692,1.1915734828743865
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.173448957529998,1.2657568762091815
Maritime,Golfe,Golfe 3,Bè-Ouest,Togocom,6.1546199999999995,1.2172416666666666
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.142006666666666,1.27554
Maritime,Golfe,Golfe 5,Aflao-Gakli,Togocom,6.20432371156092,1.185370080097003
Maritime,Golfe,Golfe 5,Aflao-Gakli,Togocom,6.178511340315938,1.1919983536830432
Maritime,Golfe,Golfe 6,Baguida,"Moov, Togocom",6.189806338964564,1.346391093969473
Maritime,Golfe,Golfe 7,Aflao-Sagbado,"Moov, Togocom",6.174201666666666,1.140965
Maritime,Golfe,Golfe 6,Baguida,"Moov, Togocom",6.179171666666667,1.3266033333333334
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.1737076567858535,1.2640946065593428
Maritime,Golfe,Golfe 1,Bè-Est,Nsp,6.171293313872747,1.294419076270648
Maritime,Golfe,Golfe 1,Bè-Est,Togocom,6.166363397381593,1.2728327678187403
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.133890031658334,1.2432105352521223
Maritime,Golfe,Golfe 7,Aflao-Sagbado,"Moov, Togocom",6.175791666666667,1.1413033333333333
Maritime,Golfe,Golfe 4,Amoutivé,Togocom,6.1225716666666665,1.221085
Maritime,Golfe,Golfe 3,Bè-Ouest,Togocom,6.154608333333334,1.2177416666666665
Maritime,Golfe,Golfe 7,Aflao-Sagbado,"Moov, Togocom",6.175214999999999,1.1581283333333334
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.162608333333333,1.2891000000000001
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.134246679062822,1.24287649510714
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.172744701870735,1.2641016666666665
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.134262516192674,1.2427278348686976
Maritime,Golfe,Golfe 7,Aflao-Sagbado,"Moov, Togocom",6.173719999999999,1.1584883333333333
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.173941327700478,1.2884813109747693
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.165046666666666,1.2878366666666667
Maritime,Golfe,Golfe 7,Aflao-Sagbado,"Moov, Togocom",6.186589999999999,1.1058783333333333
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.169715321174407,1.294478353928875
Maritime,Golfe,Golfe 3,Bè-Ouest,"Moov, Togocom",6.154603333333333,1.21787
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.172482717902557,1.2664061483784972
Maritime,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,"Moov, Togocom",6.220194219516877,1.1665372349374288
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.1371737437426415,1.2403636138163794
Maritime,Golfe,Golfe 1,Bè-Est,Togocom,6.170827141067418,1.2880806549644792
Maritime,Golfe,Golfe 7,Aflao-Sagbado,"Moov, Togocom",6.1839483333333325,1.106905
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.16471235553765,1.286412099369889
Maritime,Golfe,Golfe 3,Bè-Ouest,"Moov, Togocom",6.1619710468562605,1.2136828992968294
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.1693467226149625,1.2928966433250526
Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",6.125731666666667,1.2236699999999998
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.17419037015086,1.289508370457641
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.170667262401189,1.2668038356497646
Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",6.125672109665975,1.2237895850452074
Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",6.125235,1.2240016666666667
Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",6.125214999999999,1.2240066666666667
Maritime,Golfe,Golfe 3,Bè-Ouest,"Moov, Togocom",6.161605533625193,1.2128207302165515
Maritime,Golfe,Golfe 1,Bè-Est,Moov,6.161606547721063,1.270069049263709
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.170741685928747,1.266934449768357
Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",6.1227100000000005,1.2188166666666667
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.174328347295666,1.2896736839695906
Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",6.124421666666666,1.2224483333333334
Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",6.124193333333333,1.2224350000000002
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.1759416666666676,1.29063
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.164033333333333,1.2837966666666667
Maritime,Golfe,Golfe 3,Bè-Ouest,"Moov, Togocom",6.155155,1.220655
Maritime,Golfe,Golfe 7,Aflao-Sagbado,"Moov, Togocom",6.18741,1.1415133333333332
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.1678578151702315,1.2864469199635509
Maritime,Golfe,Golfe 7,Aflao-Sagbado,"Moov, Togocom",6.187735,1.1402883333333333
Maritime,Golfe,Golfe 7,Aflao-Sagbado,Togocom,6.18879,1.140535
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.138896666666667,1.2391166666666666
Maritime,Golfe,Golfe 7,Aflao-Sagbado,"Moov, Togocom",6.188678333333333,1.137645
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.176476267640082,1.293273909612034
Maritime,Golfe,Golfe 6,Baguida,Togocom,6.190495718613182,1.341062927269074
Maritime,Golfe,Golfe 7,Aflao-Sagbado,"Moov, Togocom",6.187559513706073,1.1401483055307375
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.170356450653219,1.265686582284681
Maritime,Golfe,Golfe 7,Aflao-Sagbado,"Moov, Togocom",6.18641,1.142765
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.194628333333332,1.1655016666666667
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.170647805695211,1.2651500093865342
Maritime,Golfe,Golfe 6,Baguida,"Moov, Togocom",6.191462814132824,1.3418250083912917
Maritime,Golfe,Golfe 7,Aflao-Sagbado,"Moov, Togocom",6.185834999999999,1.1423183333333333
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.171151658929872,1.2644077004194607
Maritime,Golfe,Golfe 6,Baguida,"Moov, Togocom",6.192751621882603,1.3424603744421173
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.137490814129212,1.2400285828864437
Maritime,Golfe,Golfe 7,Aflao-Sagbado,"Moov, Togocom",6.184968333333334,1.1416916666666665
Maritime,Golfe,Golfe 6,Baguida,"Moov, Togocom",6.193713431593088,1.343193805837039
Maritime,Golfe,Golfe 7,Aflao-Sagbado,"Moov, Togocom",6.186421666666666,1.1077166666666665
Maritime,Golfe,Golfe 6,Baguida,"Moov, Togocom",6.193371666666667,1.3434916666666665
Maritime,Golfe,Golfe 7,Aflao-Sagbado,"Moov, Togocom",6.1856333333333335,1.1414133333333334
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.1765769850409376,1.2933738020675385
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.170524018752321,1.2635835878870845
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.169929166463421,1.265708967958957
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.136614793303096,1.2407643259772432
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.170126592371543,1.2639524614975057
Maritime,Golfe,Golfe 6,Baguida,"Moov, Togocom",6.194094813397486,1.3420088788677245
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.17012208831525,1.2642144656572571
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.136446960823818,1.2412922972311136
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.136383421112679,1.2414450013103895
Maritime,Golfe,Golfe 7,Aflao-Sagbado,"Moov, Togocom",6.186566666666666,1.1385183333333333
Maritime,Golfe,Golfe 7,Aflao-Sagbado,"Moov, Togocom",6.183205,1.106465
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.1704349999999994,1.2643183333333332
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.1577779543806885,1.2675382242227469
Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",6.133681666666666,1.2177233333333333
Maritime,Golfe,Golfe 7,Aflao-Sagbado,"Moov, Togocom",6.187818333333333,1.13882
Maritime,Golfe,Golfe 7,Aflao-Sagbado,"Moov, Togocom",6.182518333333333,1.1064483333333333
Maritime,Golfe,Golfe 7,Aflao-Sagbado,"Moov, Togocom",6.188198333333334,1.1388366666666667
Maritime,Golfe,Golfe 3,Bè-Ouest,"Moov, Togocom",6.155595,1.2164716666666666
Maritime,Golfe,Golfe 6,Baguida,"Moov, Togocom",6.1879294593329135,1.3378719255227953
Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",6.133003333333333,1.2166683333333335
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.178215070430023,1.2927839659123364
Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",6.1330280864311755,1.2165984319540255
Maritime,Golfe,Golfe 1,Bè-Est,Moov,6.165907748190993,1.2837240157038292
Maritime,Golfe,Golfe 6,Baguida,"Moov, Togocom",6.187810931131596,1.3374141098937273
Maritime,Golfe,Golfe 6,Baguida,"Moov, Togocom",6.189225027213962,1.342205049725885
Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",6.1325183333333335,1.2142833333333334
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.132823992974186,1.2430984541856152
Maritime,Golfe,Golfe 6,Baguida,"Moov, Togocom",6.19100231379065,1.3354602171746526
Maritime,Golfe,Golfe 7,Aflao-Sagbado,"Moov, Togocom",6.1836741432632,1.1059496611717103
Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",6.12226,1.2136183333333332
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.167512171086212,1.2830146042821355
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.169236711493469,1.2667456838783742
Maritime,Golfe,Golfe 7,Aflao-Sagbado,"Moov, Togocom",6.183716666666667,1.1054366666666666
Maritime,Golfe,Golfe 1,Bè-Est,Moov,6.157724423616929,1.2660568853428769
Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",6.122547629403392,1.218244517956312
Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",6.1257518,1.2037761
Maritime,Golfe,Golfe 6,Baguida,"Moov, Togocom",6.189868175499046,1.3344967073641474
Maritime,Golfe,Golfe 7,Aflao-Sagbado,"Moov, Togocom",6.187115,1.13632
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.1336301355601,1.2420777434152968
Maritime,Golfe,Golfe 7,Aflao-Sagbado,"Moov, Togocom",6.18738,1.1363066666666666
Maritime,Golfe,Golfe 6,Baguida,"Moov, Togocom",6.189203333333334,1.3354
Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",6.123211666666666,1.2038900000000001
Maritime,Golfe,Golfe 6,Baguida,"Moov, Togocom",6.189814875837419,1.3354341531128289
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.169217667340993,1.266286980881859
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.134164789846368,1.2414701565893813
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Togocom,6.241890000000001,1.1683899999999998
Maritime,Golfe,Golfe 7,Aflao-Sagbado,"Moov, Togocom",6.185901666666666,1.1031866666666665
Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",6.1231164,1.2044581
Maritime,Golfe,Golfe 7,Aflao-Sagbado,"Moov, Togocom",6.186038333333332,1.10334
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.169593456255288,1.2656707886356002
Maritime,Golfe,Golfe 6,Baguida,"Moov, Togocom",6.189559266951983,1.346535036049408
Maritime,Golfe,Golfe 6,Baguida,"Moov, Togocom",6.190922882223249,1.3337838201325778
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.134644405501826,1.241137212844893
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.175577662271888,1.2946555357677891
Maritime,Golfe,Golfe 3,Bè-Ouest,Nsp,6.156488333333334,1.213855
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.169584866449111,1.2638139679589568
Maritime,Golfe,Golfe 6,Baguida,"Moov, Togocom",6.191015111282721,1.3464169783050628
Maritime,Golfe,Golfe 1,Bè-Est,Togocom,6.159859923305795,1.2677107924168631
Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",6.127578333333334,1.224
Maritime,Golfe,Golfe 6,Baguida,"Moov, Togocom",6.192369249983176,1.3347080166474594
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.168488485842851,1.262724371569615
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.191115543053166,1.1907387235036704
Maritime,Golfe,Golfe 6,Baguida,"Moov, Togocom",6.193700382634708,1.3360687109139031
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.169616666666667,1.2631833333333333
Maritime,Golfe,Golfe 6,Baguida,"Moov, Togocom",6.192984795889797,1.3363938539781606
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.1370671561281815,1.239528333333333
Maritime,Golfe,Golfe 7,Aflao-Sagbado,"Moov, Togocom",6.176591164570209,1.1427956924647158
Maritime,Golfe,Golfe 6,Baguida,"Moov, Togocom",6.192871172621187,1.3360840650120351
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.1908433333333335,1.1686666666666667
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.169642972929805,1.2629587307487529
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.190643333333332,1.1678516666666667
Maritime,Golfe,Golfe 6,Baguida,"Moov, Togocom",6.192816084422669,1.337556947623538
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.13729230005804,1.2397670153630154
Maritime,Golfe,Golfe 7,Aflao-Sagbado,"Moov, Togocom",6.175581666666667,1.1407683333333334
Maritime,Golfe,Golfe 7,Aflao-Sagbado,Togocom,6.175423333333333,1.1408366666666665
Maritime,Golfe,Golfe 6,Baguida,"Moov, Togocom",6.192502644095292,1.3376517392852074
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.190648333333333,1.1673516666666668
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.190781666666667,1.1673483333333332
Maritime,Golfe,Golfe 7,Aflao-Sagbado,"Moov, Togocom",6.179913333333333,1.1040183333333333
Maritime,Golfe,Golfe 7,Aflao-Sagbado,"Moov, Togocom",6.175486666666666,1.1406966666666667
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.190768333333334,1.1672416666666665
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.178832659726072,1.2901149404493966
Maritime,Golfe,Golfe 4,Amoutivé,Nsp,6.122030898728921,1.2020551774121802
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.191034382128564,1.1905325949708931
Maritime,Golfe,Golfe 5,Aflao-Gakli,Togocom,6.191895,1.1671966666666667
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.1921349999999995,1.167375
Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",6.123716666666667,1.2001833333333334
Maritime,Golfe,Golfe 6,Baguida,"Moov, Togocom",6.1936366666666665,1.3392783333333333
Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",6.126076666666667,1.22647
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.190785214671378,1.1888896554805701
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.190743333333334,1.1662916666666667
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.190245540618688,1.1666778095978223
Maritime,Golfe,Golfe 7,Aflao-Sagbado,"Moov, Togocom",6.1716408296210785,1.139200113166242
Maritime,Golfe,Golfe 6,Baguida,"Moov, Togocom",6.189829310311223,1.3381229668307473
Maritime,Golfe,Golfe 4,Amoutivé,Nsp,6.123597465111821,1.2000563744005657
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Togocom,6.24172,1.16895
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.190941666666666,1.1663183333333333
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.168033229440401,1.2625812754464856
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.190252307691025,1.1873425279652419
Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",6.126517412255268,1.227109386786551
Maritime,Golfe,Golfe 3,Bè-Ouest,Togocom,6.153346841650698,1.217498491969058
Maritime,Golfe,Golfe 3,Bè-Ouest,"Moov, Togocom",6.157171666666667,1.2160633333333335
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.191906666666667,1.165775
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.192318333333333,1.165995
Maritime,Golfe,Golfe 7,Aflao-Sagbado,"Moov, Togocom",6.17016,1.1393333333333333
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.167630000000001,1.263465
Maritime,Golfe,Golfe 6,Baguida,"Moov, Togocom",6.1905660786396135,1.3370151178092795
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Togocom,6.242046666666666,1.19904
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Togocom,6.239378333333334,1.1711616666666667
Maritime,Golfe,Golfe 7,Aflao-Sagbado,"Moov, Togocom",6.176163333333333,1.10165
Maritime,Golfe,Golfe 7,Aflao-Sagbado,Moov,6.1732205952985,1.1338521655494276
Maritime,Golfe,Golfe 5,Aflao-Gakli,Togocom,6.190487182254825,1.1862618347980205
Maritime,Golfe,Golfe 6,Baguida,"Moov, Togocom",6.191087769901347,1.3368398555829113
Maritime,Golfe,Golfe 4,Amoutivé,Nsp,6.122844607884586,1.1996498017480424
Maritime,Golfe,Golfe 7,Aflao-Sagbado,"Moov, Togocom",6.174678333333333,1.1015183333333334
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.167304181693137,1.263344871761873
Maritime,Golfe,Golfe 3,Bè-Ouest,"Moov, Togocom",6.1586600656166395,1.215687845848112
Maritime,Golfe,Golfe 5,Aflao-Gakli,"Moov, Togocom",6.19202,1.1653916666666668
Maritime,Golfe,Golfe 4,Amoutivé,Nsp,6.122485,1.1997250000000002
Maritime,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,"Moov, Togocom",6.2203333333333335,1.1605316666666667
Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",6.120727969270159,1.1994839817457064
Maritime,Golfe,Golfe 6,Baguida,"Moov, Togocom",6.192745446279888,1.3477574669330634
Maritime,Golfe,Golfe 5,Aflao-Gakli,Nsp,6.201828459444456,1.1791404790255602
Maritime,Golfe,Golfe 4,Amoutivé,Togocom,6.127655000000001,1.2273333333333334
